acc_id_src,acc_id_dst,txn_id,datetime,amount
62,50,6227,2020-11-17 09:19:43,500
62,12,6228,2020-11-17 19:09:53,900
62,61,6229,2020-11-11 03:16:04,500
62,61,6230,2020-11-18 10:56:18,100
62,1,6231,2020-11-15 01:41:55,700
62,10,6232,2020-11-19 15:21:33,300
62,70,6233,2020-11-12 01:08:27,400
62,51,6234,2020-11-13 22:41:50,100
62,61,6235,2020-11-13 17:29:19,300
62,30,6236,2020-11-10 23:00:31,100
62,82,6237,2020-11-11 06:59:04,900
62,39,6238,2020-11-14 15:57:54,200
62,23,6239,2020-11-12 23:19:09,100
62,46,6240,2020-11-16 04:04:37,900
62,37,6241,2020-11-13 16:44:02,300
62,12,6242,2020-11-10 15:00:09,500
62,9,6243,2020-11-13 05:39:36,300
62,39,6244,2020-11-15 13:48:17,200
62,27,6245,2020-11-14 13:14:45,500
62,10,6246,2020-11-14 08:59:55,400
62,36,6247,2020-11-11 00:00:21,900
62,61,6248,2020-11-13 12:42:31,900
62,10,6249,2020-11-13 19:38:21,200
63,55,6300,2020-11-17 22:54:32,700
63,13,6301,2020-11-16 01:36:32,200
63,6,6302,2020-11-11 06:58:49,600
63,30,6303,2020-11-16 07:14:01,300
63,30,6304,2020-11-13 09:47:29,700
63,41,6305,2020-11-17 19:01:43,900
63,98,6306,2020-11-18 14:16:08,800
63,49,6307,2020-11-19 20:29:15,700
63,30,6308,2020-11-14 01:53:55,700
63,61,6309,2020-11-16 12:10:17,500
63,98,6310,2020-11-10 16:49:13,800
63,61,6311,2020-11-19 00:46:41,800
63,71,6312,2020-11-13 01:33:31,900
63,41,6313,2020-11-13 06:46:54,300
63,11,6314,2020-11-16 12:48:39,900
63,27,6315,2020-11-10 11:47:49,100
63,50,6316,2020-11-15 01:36:48,500
63,74,6317,2020-11-14 12:24:01,500
63,21,6318,2020-11-11 14:28:32,800
63,6,6319,2020-11-18 05:22:43,900
63,13,6320,2020-11-12 23:21:30,200
63,21,6321,2020-11-14 13:19:06,700
63,13,6322,2020-11-12 19:13:41,800
63,48,6323,2020-11-19 07:11:02,200
63,55,6324,2020-11-18 18:33:06,300
63,55,6325,2020-11-18 01:26:12,100
63,27,6326,2020-11-16 23:16:37,700
63,71,6327,2020-11-17 09:19:43,500
63,11,6328,2020-11-17 19:09:53,900
63,91,6329,2020-11-11 03:16:04,500
63,91,6330,2020-11-18 10:56:18,100
63,5,6331,2020-11-15 01:41:55,700
63,8,6332,2020-11-19 15:21:33,300
63,98,6333,2020-11-12 01:08:27,400
63,74,6334,2020-11-13 22:41:50,100
63,91,6335,2020-11-13 17:29:19,300
63,49,6336,2020-11-10 23:00:31,100
63,8,6337,2020-11-19 17:28:30,900
63,59,6338,2020-11-14 15:57:54,200
63,27,6339,2020-11-12 23:19:09,100
64,60,6400,2020-11-17 22:54:32,700
64,23,6401,2020-11-16 01:36:32,200
64,12,6402,2020-11-11 06:58:49,600
64,32,6403,2020-11-16 07:14:01,300
64,32,6404,2020-11-13 09:47:29,700
64,92,6405,2020-11-12 22:18:24,600
64,83,6406,2020-11-18 14:16:08,800
64,47,6407,2020-11-19 20:29:15,700
64,32,6408,2020-11-14 01:53:55,700
64,68,6409,2020-11-16 12:10:17,500
64,83,6410,2020-11-10 16:49:13,800
64,68,6411,2020-11-19 00:46:41,800
64,69,6412,2020-11-13 01:33:31,900
64,33,6413,2020-11-13 06:46:54,300
64,18,6414,2020-11-16 12:48:39,900
64,31,6415,2020-11-10 11:47:49,100
64,55,6416,2020-11-15 01:36:48,500
64,72,6417,2020-11-14 12:24:01,500
64,29,6418,2020-11-11 14:28:32,800
64,96,6419,2020-11-10 19:22:51,900
64,96,6420,2020-11-18 05:48:10,300
64,29,6421,2020-11-14 13:19:06,700
64,23,6422,2020-11-12 19:13:41,800
64,41,6423,2020-11-19 07:11:02,200
64,98,6424,2020-11-14 04:53:11,300
64,60,6425,2020-11-18 01:26:12,100
64,31,6426,2020-11-16 23:16:37,700
64,94,6427,2020-11-15 04:10:17,500
64,18,6428,2020-11-17 19:09:53,900
64,75,6429,2020-11-11 03:16:04,500
64,75,6430,2020-11-18 10:56:18,100
64,5,6431,2020-11-15 01:41:55,700
64,14,6432,2020-11-19 15:21:33,300
64,83,6433,2020-11-12 01:08:27,400
64,72,6434,2020-11-13 22:41:50,100
64,75,6435,2020-11-13 17:29:19,300
64,47,6436,2020-11-10 23:00:31,100
64,96,6437,2020-11-16 10:51:41,900
64,94,6438,2020-11-14 14:04:13,200
64,31,6439,2020-11-12 23:19:09,100
65,53,6500,2020-11-17 22:54:32,700
65,23,6501,2020-11-16 01:36:32,200
65,5,6502,2020-11-11 06:58:49,600
65,35,6503,2020-11-16 07:14:01,300
65,35,6504,2020-11-13 09:47:29,700
65,95,6505,2020-11-12 22:18:24,600
65,93,6506,2020-11-18 14:16:08,800
65,48,6507,2020-11-19 20:29:15,700
65,35,6508,2020-11-14 01:53:55,700
65,57,6509,2020-11-16 12:10:17,500
65,93,6510,2020-11-10 16:49:13,800
65,57,6511,2020-11-19 00:46:41,800
65,58,6512,2020-11-13 01:33:31,900
65,37,6513,2020-11-13 06:46:54,300
65,16,6514,2020-11-16 12:48:39,900
65,33,6515,2020-11-10 11:47:49,100
65,49,6516,2020-11-15 01:36:48,500
65,60,6517,2020-11-14 12:24:01,500
65,28,6518,2020-11-11 14:28:32,800
65,5,6519,2020-11-18 05:22:43,900
65,23,6520,2020-11-12 23:21:30,200
65,28,6521,2020-11-14 13:19:06,700
65,23,6522,2020-11-12 19:13:41,800
65,39,6523,2020-11-19 07:11:02,200
65,53,6524,2020-11-18 18:33:06,300
65,53,6525,2020-11-18 01:26:12,100
65,33,6526,2020-11-16 23:16:37,700
65,98,6527,2020-11-15 04:10:17,500
65,16,6528,2020-11-17 19:09:53,900
65,85,6529,2020-11-11 03:16:04,500
65,85,6530,2020-11-18 10:56:18,100
65,4,6531,2020-11-15 01:41:55,700
65,13,6532,2020-11-19 15:21:33,300
65,93,6533,2020-11-12 01:08:27,400
65,60,6534,2020-11-13 22:41:50,100
65,85,6535,2020-11-13 17:29:19,300
65,48,6536,2020-11-10 23:00:31,100
65,95,6537,2020-11-11 06:59:04,900
65,98,6538,2020-11-14 14:04:13,200
65,33,6539,2020-11-12 23:19:09,100
66,58,6600,2020-11-17 22:54:32,700
66,21,6601,2020-11-16 01:36:32,200
66,9,6602,2020-11-11 06:58:49,600
66,41,6603,2020-11-16 07:14:01,300
66,41,6604,2020-11-13 09:47:29,700
66,93,6605,2020-11-12 22:18:24,600
66,92,6606,2020-11-18 14:16:08,800
66,49,6607,2020-11-19 20:29:15,700
66,41,6608,2020-11-14 01:53:55,700
66,68,6609,2020-11-16 12:10:17,500
67,66,6700,2020-11-17 22:54:32,700
67,30,6701,2020-11-16 01:36:32,200
67,6,6702,2020-11-11 06:58:49,600
67,39,6703,2020-11-16 07:14:01,300
67,39,6704,2020-11-13 09:47:29,700
67,40,6705,2020-11-17 19:01:43,900
67,94,6706,2020-11-18 14:16:08,800
67,57,6707,2020-11-19 20:29:15,700
67,39,6708,2020-11-14 01:53:55,700
67,78,6709,2020-11-16 12:10:17,500
68,64,6800,2020-11-17 22:54:32,700
68,30,6801,2020-11-16 01:36:32,200
68,26,6802,2020-11-11 06:58:49,600
68,39,6803,2020-11-16 07:14:01,300
68,39,6804,2020-11-13 09:47:29,700
68,89,6805,2020-11-12 22:18:24,600
68,88,6806,2020-11-18 14:16:08,800
68,56,6807,2020-11-19 20:29:15,700
68,39,6808,2020-11-14 01:53:55,700
68,71,6809,2020-11-16 12:10:17,500
68,88,6810,2020-11-10 16:49:13,800
68,71,6811,2020-11-19 00:46:41,800
68,80,6812,2020-11-13 01:33:31,900
68,41,6813,2020-11-13 06:46:54,300
68,29,6814,2020-11-16 12:48:39,900
68,37,6815,2020-11-10 11:47:49,100
68,59,6816,2020-11-15 01:36:48,500
68,81,6817,2020-11-14 12:24:01,500
68,31,6818,2020-11-11 14:28:32,800
68,96,6819,2020-11-10 19:22:51,900
68,99,6820,2020-11-17 05:42:03,300
68,31,6821,2020-11-14 13:19:06,700
68,30,6822,2020-11-12 19:13:41,800
68,45,6823,2020-11-19 07:11:02,200
68,97,6824,2020-11-14 04:53:11,300
68,64,6825,2020-11-18 01:26:12,100
68,99,6826,2020-11-19 10:36:56,400
68,90,6827,2020-11-15 04:10:17,500
68,29,6828,2020-11-17 19:09:53,900
68,85,6829,2020-11-11 03:16:04,500
68,85,6830,2020-11-18 10:56:18,100
68,8,6831,2020-11-15 01:41:55,700
68,28,6832,2020-11-19 15:21:33,300
68,88,6833,2020-11-12 01:08:27,400
68,81,6834,2020-11-13 22:41:50,100
68,85,6835,2020-11-13 17:29:19,300
68,56,6836,2020-11-10 23:00:31,100
68,96,6837,2020-11-16 10:51:41,900
68,90,6838,2020-11-14 14:04:13,200
68,37,6839,2020-11-12 23:19:09,100
69,81,6900,2020-11-17 22:54:32,700
69,17,6901,2020-11-16 01:36:32,200
69,8,6902,2020-11-11 06:58:49,600
69,49,6903,2020-11-16 07:14:01,300
69,49,6904,2020-11-13 09:47:29,700
69,54,6905,2020-11-17 19:01:43,900
69,11,6906,2020-11-15 05:24:29,500
69,58,6907,2020-11-19 20:29:15,700
69,49,6908,2020-11-14 01:53:55,700
69,84,6909,2020-11-16 12:10:17,500
70,62,7000,2020-11-17 22:54:32,700
70,33,7001,2020-11-16 01:36:32,200
70,10,7002,2020-11-11 06:58:49,600
70,45,7003,2020-11-16 07:14:01,300
70,45,7004,2020-11-13 09:47:29,700
70,47,7005,2020-11-17 19:01:43,900
70,97,7006,2020-11-18 14:16:08,800
70,53,7007,2020-11-19 20:29:15,700
70,45,7008,2020-11-14 01:53:55,700
70,74,7009,2020-11-16 12:10:17,500
71,63,7100,2020-11-17 22:54:32,700
71,17,7101,2020-11-16 01:36:32,200
71,3,7102,2020-11-11 06:58:49,600
71,27,7103,2020-11-16 07:14:01,300
71,27,7104,2020-11-13 09:47:29,700
71,99,7105,2020-11-12 22:18:24,600
71,96,7106,2020-11-18 14:16:08,800
71,46,7107,2020-11-19 20:29:15,700
71,27,7108,2020-11-14 01:53:55,700
71,68,7109,2020-11-16 12:10:17,500
71,96,7110,2020-11-10 16:49:13,800
71,68,7111,2020-11-19 00:46:41,800
71,73,7112,2020-11-13 01:33:31,900
71,37,7113,2020-11-13 06:46:54,300
71,9,7114,2020-11-16 12:48:39,900
71,23,7115,2020-11-10 11:47:49,100
71,52,7116,2020-11-15 01:36:48,500
71,76,7117,2020-11-14 12:24:01,500
71,21,7118,2020-11-11 14:28:32,800
71,3,7119,2020-11-18 05:22:43,900
71,17,7120,2020-11-12 23:21:30,200
71,21,7121,2020-11-14 13:19:06,700
71,17,7122,2020-11-12 19:13:41,800
71,45,7123,2020-11-19 07:11:02,200
71,63,7124,2020-11-18 18:33:06,300
71,63,7125,2020-11-18 01:26:12,100
71,23,7126,2020-11-16 23:16:37,700
71,73,7127,2020-11-17 09:19:43,500
71,9,7128,2020-11-17 19:09:53,900
71,90,7129,2020-11-11 03:16:04,500
72,78,7200,2020-11-17 22:54:32,700
72,15,7201,2020-11-16 01:36:32,200
72,1,7202,2020-11-11 06:58:49,600
72,45,7203,2020-11-16 07:14:01,300
72,45,7204,2020-11-13 09:47:29,700
72,49,7205,2020-11-17 19:01:43,900
72,2,7206,2020-11-15 05:24:29,500
72,64,7207,2020-11-19 20:29:15,700
72,45,7208,2020-11-14 01:53:55,700
72,94,7209,2020-11-16 12:10:17,500
73,48,7300,2020-11-17 22:54:32,700
73,18,7301,2020-11-16 01:36:32,200
73,8,7302,2020-11-11 06:58:49,600
73,28,7303,2020-11-16 07:14:01,300
73,28,7304,2020-11-13 09:47:29,700
73,77,7305,2020-11-12 22:18:24,600
73,96,7306,2020-11-16 02:43:00,200
73,35,7307,2020-11-19 20:29:15,700
73,28,7308,2020-11-14 01:53:55,700
73,57,7309,2020-11-16 12:10:17,500
73,75,7310,2020-11-10 16:49:13,800
73,57,7311,2020-11-19 00:46:41,800
73,66,7312,2020-11-13 01:33:31,900
73,32,7313,2020-11-13 06:46:54,300
73,11,7314,2020-11-16 12:48:39,900
73,26,7315,2020-11-10 11:47:49,100
73,45,7316,2020-11-15 01:36:48,500
73,70,7317,2020-11-14 12:24:01,500
73,22,7318,2020-11-11 14:28:32,800
73,81,7319,2020-11-10 19:22:51,900
73,93,7320,2020-11-17 05:42:03,300
73,22,7321,2020-11-14 13:19:06,700
73,18,7322,2020-11-12 19:13:41,800
73,95,7323,2020-11-19 20:39:55,200
73,89,7324,2020-11-14 04:53:11,300
73,48,7325,2020-11-18 01:26:12,100
73,93,7326,2020-11-19 10:36:56,400
73,79,7327,2020-11-15 04:10:17,500
73,11,7328,2020-11-17 19:09:53,900
73,71,7329,2020-11-11 03:16:04,500
74,34,7400,2020-11-17 22:54:32,700
74,12,7401,2020-11-16 01:36:32,200
74,5,7402,2020-11-11 06:58:49,600
74,21,7403,2020-11-16 07:14:01,300
74,21,7404,2020-11-13 09:47:29,700
74,70,7405,2020-11-12 22:18:24,600
74,63,7406,2020-11-18 14:16:08,800
74,30,7407,2020-11-19 20:29:15,700
74,21,7408,2020-11-14 01:53:55,700
74,40,7409,2020-11-16 12:10:17,500
74,63,7410,2020-11-10 16:49:13,800
74,40,7411,2020-11-19 00:46:41,800
74,41,7412,2020-11-13 01:33:31,900
74,25,7413,2020-11-13 06:46:54,300
74,11,7414,2020-11-16 12:48:39,900
74,15,7415,2020-11-10 11:47:49,100
74,33,7416,2020-11-15 01:36:48,500
74,57,7417,2020-11-14 12:24:01,500
74,14,7418,2020-11-11 14:28:32,800
74,80,7419,2020-11-10 19:22:51,900
74,94,7420,2020-11-17 05:42:03,300
74,14,7421,2020-11-14 13:19:06,700
74,12,7422,2020-11-12 19:13:41,800
74,99,7423,2020-11-19 20:39:55,200
74,93,7424,2020-11-14 04:53:11,300
74,34,7425,2020-11-18 01:26:12,100
74,94,7426,2020-11-19 10:36:56,400
74,76,7427,2020-11-15 04:10:17,500
74,11,7428,2020-11-17 19:09:53,900
74,61,7429,2020-11-11 03:16:04,500
74,61,7430,2020-11-18 10:56:18,100
74,4,7431,2020-11-15 01:41:55,700
74,10,7432,2020-11-19 15:21:33,300
74,63,7433,2020-11-12 01:08:27,400
74,57,7434,2020-11-13 22:41:50,100
74,61,7435,2020-11-13 17:29:19,300
74,30,7436,2020-11-10 23:00:31,100
74,80,7437,2020-11-16 10:51:41,900
74,76,7438,2020-11-14 14:04:13,200
74,15,7439,2020-11-12 23:19:09,100
74,40,7440,2020-11-16 04:04:37,900
74,34,7441,2020-11-13 16:44:02,300
74,76,7442,2020-11-11 11:43:10,500
74,5,7443,2020-11-13 05:39:36,300
74,36,7444,2020-11-15 13:48:17,200
74,25,7445,2020-11-14 13:14:45,500
74,10,7446,2020-11-14 08:59:55,400
74,33,7447,2020-11-11 00:00:21,900
74,61,7448,2020-11-13 12:42:31,900
74,10,7449,2020-11-13 19:38:21,200
75,64,7500,2020-11-17 22:54:32,700
75,13,7501,2020-11-16 01:36:32,200
75,7,7502,2020-11-11 06:58:49,600
75,27,7503,2020-11-16 07:14:01,300
75,27,7504,2020-11-13 09:47:29,700
75,89,7505,2020-11-12 22:18:24,600
75,82,7506,2020-11-18 14:16:08,800
75,47,7507,2020-11-19 20:29:15,700
75,27,7508,2020-11-14 01:53:55,700
75,73,7509,2020-11-16 12:10:17,500
75,82,7510,2020-11-10 16:49:13,800
75,73,7511,2020-11-19 00:46:41,800
75,77,7512,2020-11-13 01:33:31,900
75,37,7513,2020-11-13 06:46:54,300
75,12,7514,2020-11-16 12:48:39,900
75,23,7515,2020-11-10 11:47:49,100
75,52,7516,2020-11-15 01:36:48,500
75,79,7517,2020-11-14 12:24:01,500
75,21,7518,2020-11-11 14:28:32,800
75,93,7519,2020-11-10 19:22:51,900
75,99,7520,2020-11-17 05:42:03,300
75,21,7521,2020-11-14 13:19:06,700
75,13,7522,2020-11-12 19:13:41,800
75,42,7523,2020-11-19 07:11:02,200
75,97,7524,2020-11-14 04:53:11,300
75,64,7525,2020-11-18 01:26:12,100
75,99,7526,2020-11-19 10:36:56,400
75,90,7527,2020-11-15 04:10:17,500
75,12,7528,2020-11-17 19:09:53,900
75,80,7529,2020-11-11 03:16:04,500
75,80,7530,2020-11-18 10:56:18,100
75,1,7531,2020-11-15 01:41:55,700
75,10,7532,2020-11-19 15:21:33,300
75,82,7533,2020-11-12 01:08:27,400
75,79,7534,2020-11-13 22:41:50,100
75,80,7535,2020-11-13 17:29:19,300
75,47,7536,2020-11-10 23:00:31,100
75,93,7537,2020-11-16 10:51:41,900
75,90,7538,2020-11-14 14:04:13,200
75,23,7539,2020-11-12 23:19:09,100
76,85,7600,2020-11-17 22:54:32,700
76,11,7601,2020-11-16 01:36:32,200
76,6,7602,2020-11-11 06:58:49,600
76,52,7603,2020-11-16 07:14:01,300
76,52,7604,2020-11-13 09:47:29,700
76,66,7605,2020-11-17 19:01:43,900
76,7,7606,2020-11-15 05:24:29,500
76,74,7607,2020-11-19 20:29:15,700
76,52,7608,2020-11-14 01:53:55,700
76,90,7609,2020-11-16 12:10:17,500
76,6,7610,2020-11-14 15:56:00,100
76,90,7611,2020-11-19 00:46:41,800
76,96,7612,2020-11-13 01:33:31,900
76,66,7613,2020-11-13 06:46:54,300
76,9,7614,2020-11-16 12:48:39,900
76,44,7615,2020-11-10 11:47:49,100
76,84,7616,2020-11-15 01:36:48,500
76,86,7617,2020-11-18 10:36:20,600
76,29,7618,2020-11-11 14:28:32,800
76,6,7619,2020-11-18 05:22:43,900
76,11,7620,2020-11-12 23:21:30,200
76,29,7621,2020-11-14 13:19:06,700
76,11,7622,2020-11-12 19:13:41,800
76,71,7623,2020-11-19 07:11:02,200
76,85,7624,2020-11-18 18:33:06,300
76,85,7625,2020-11-18 01:26:12,100
76,44,7626,2020-11-16 23:16:37,700
76,96,7627,2020-11-17 09:19:43,500
76,9,7628,2020-11-17 19:09:53,900
76,7,7629,2020-11-13 19:59:58,500
77,83,7700,2020-11-14 05:27:31,700
77,15,7701,2020-11-16 01:36:32,200
77,83,7702,2020-11-19 20:28:42,100
77,24,7703,2020-11-16 07:14:01,300
77,24,7704,2020-11-13 09:47:29,700
77,73,7705,2020-11-12 22:18:24,600
77,80,7706,2020-11-16 02:43:00,200
77,38,7707,2020-11-19 20:29:15,700
77,24,7708,2020-11-14 01:53:55,700
77,45,7709,2020-11-16 12:10:17,500
77,73,7710,2020-11-10 16:49:13,800
77,45,7711,2020-11-19 00:46:41,800
77,45,7712,2020-11-13 01:33:31,900
77,37,7713,2020-11-13 06:46:54,300
77,10,7714,2020-11-16 12:48:39,900
77,24,7715,2020-11-10 11:47:49,100
77,38,7716,2020-11-15 01:36:48,500
77,59,7717,2020-11-14 12:24:01,500
77,15,7718,2020-11-11 14:28:32,800
77,75,7719,2020-11-10 19:22:51,900
77,87,7720,2020-11-17 14:28:19,300
77,15,7721,2020-11-14 13:19:06,700
77,87,7722,2020-11-11 18:41:18,100
77,87,7723,2020-11-18 04:03:06,500
77,79,7724,2020-11-14 04:53:11,300
77,43,7725,2020-11-18 01:26:12,100
77,79,7726,2020-11-19 10:36:56,400
77,75,7727,2020-11-15 04:10:17,500
77,10,7728,2020-11-17 19:09:53,900
77,59,7729,2020-11-11 03:16:04,500
78,57,7800,2020-11-17 22:54:32,700
78,15,7801,2020-11-16 01:36:32,200
78,5,7802,2020-11-11 06:58:49,600
78,22,7803,2020-11-16 07:14:01,300
78,22,7804,2020-11-13 09:47:29,700
78,23,7805,2020-11-17 19:01:43,900
78,10,7806,2020-11-15 05:24:29,500
78,34,7807,2020-11-19 20:29:15,700
78,22,7808,2020-11-14 01:53:55,700
78,67,7809,2020-11-16 12:10:17,500
78,5,7810,2020-11-14 15:56:00,100
78,67,7811,2020-11-19 00:46:41,800
78,72,7812,2020-11-13 01:33:31,900
78,23,7813,2020-11-13 06:46:54,300
78,13,7814,2020-11-16 12:48:39,900
78,20,7815,2020-11-10 11:47:49,100
78,44,7816,2020-11-15 01:36:48,500
78,99,7817,2020-11-14 12:24:01,500
78,16,7818,2020-11-11 14:28:32,800
78,5,7819,2020-11-18 05:22:43,900
79,60,7900,2020-11-17 22:54:32,700
79,22,7901,2020-11-16 01:36:32,200
79,3,7902,2020-11-11 06:58:49,600
79,34,7903,2020-11-16 07:14:01,300
79,34,7904,2020-11-13 09:47:29,700
79,90,7905,2020-11-12 22:18:24,600
79,86,7906,2020-11-18 14:16:08,800
79,53,7907,2020-11-19 20:29:15,700
79,34,7908,2020-11-14 01:53:55,700
79,73,7909,2020-11-16 12:10:17,500
79,86,7910,2020-11-10 16:49:13,800
79,73,7911,2020-11-19 00:46:41,800
79,75,7912,2020-11-13 01:33:31,900
79,35,7913,2020-11-13 06:46:54,300
79,15,7914,2020-11-16 12:48:39,900
79,28,7915,2020-11-10 11:47:49,100
79,59,7916,2020-11-15 01:36:48,500
79,77,7917,2020-11-14 12:24:01,500
79,26,7918,2020-11-11 14:28:32,800
79,98,7919,2020-11-10 19:22:51,900
80,74,8000,2020-11-17 22:54:32,700
80,22,8001,2020-11-16 01:36:32,200
80,4,8002,2020-11-11 06:58:49,600
80,48,8003,2020-11-16 07:14:01,300
80,48,8004,2020-11-13 09:47:29,700
80,52,8005,2020-11-17 19:01:43,900
80,7,8006,2020-11-15 05:24:29,500
80,68,8007,2020-11-19 20:29:15,700
80,48,8008,2020-11-14 01:53:55,700
80,77,8009,2020-11-16 12:10:17,500
80,4,8010,2020-11-14 15:56:00,100
80,77,8011,2020-11-19 00:46:41,800
80,81,8012,2020-11-13 01:33:31,900
80,52,8013,2020-11-13 06:46:54,300
80,18,8014,2020-11-16 12:48:39,900
80,46,8015,2020-11-10 11:47:49,100
80,70,8016,2020-11-15 01:36:48,500
80,86,8017,2020-11-14 12:24:01,500
80,45,8018,2020-11-11 14:28:32,800
80,4,8019,2020-11-18 05:22:43,900
80,22,8020,2020-11-12 23:21:30,200
80,45,8021,2020-11-14 13:19:06,700
80,22,8022,2020-11-12 19:13:41,800
80,61,8023,2020-11-19 07:11:02,200
80,74,8024,2020-11-18 18:33:06,300
80,74,8025,2020-11-18 01:26:12,100
80,46,8026,2020-11-16 23:16:37,700
80,81,8027,2020-11-17 09:19:43,500
80,18,8028,2020-11-17 19:09:53,900
80,95,8029,2020-11-11 03:16:04,500
81,73,8100,2020-11-17 22:54:32,700
81,21,8101,2020-11-16 01:36:32,200
81,4,8102,2020-11-11 06:58:49,600
81,48,8103,2020-11-16 07:14:01,300
81,48,8104,2020-11-13 09:47:29,700
81,49,8105,2020-11-17 19:01:43,900
81,6,8106,2020-11-15 05:24:29,500
81,68,8107,2020-11-19 20:29:15,700
81,48,8108,2020-11-14 01:53:55,700
81,84,8109,2020-11-16 12:10:17,500
81,4,8110,2020-11-14 15:56:00,100
81,84,8111,2020-11-19 00:46:41,800
81,85,8112,2020-11-13 01:33:31,900
81,49,8113,2020-11-13 06:46:54,300
81,20,8114,2020-11-16 12:48:39,900
81,47,8115,2020-11-10 11:47:49,100
81,69,8116,2020-11-15 01:36:48,500
81,91,8117,2020-11-14 12:24:01,500
81,25,8118,2020-11-11 14:28:32,800
81,4,8119,2020-11-18 05:22:43,900
81,21,8120,2020-11-12 23:21:30,200
81,25,8121,2020-11-14 13:19:06,700
81,21,8122,2020-11-12 19:13:41,800
81,59,8123,2020-11-19 07:11:02,200
81,73,8124,2020-11-18 18:33:06,300
81,73,8125,2020-11-18 01:26:12,100
81,47,8126,2020-11-16 23:16:37,700
81,85,8127,2020-11-17 09:19:43,500
81,20,8128,2020-11-17 19:09:53,900
81,94,8129,2020-11-11 03:16:04,500
81,94,8130,2020-11-18 10:56:18,100
81,3,8131,2020-11-15 01:41:55,700
81,6,8132,2020-11-19 15:21:33,300
81,25,8133,2020-11-16 16:44:09,500
81,91,8134,2020-11-13 22:41:50,100
81,94,8135,2020-11-13 17:29:19,300
81,68,8136,2020-11-10 23:00:31,100
81,6,8137,2020-11-19 17:28:30,900
81,80,8138,2020-11-14 15:57:54,200
81,47,8139,2020-11-12 23:19:09,100
81,84,8140,2020-11-16 04:04:37,900
81,73,8141,2020-11-13 16:44:02,300
81,20,8142,2020-11-10 15:00:09,500
81,4,8143,2020-11-13 05:39:36,300
81,80,8144,2020-11-15 13:48:17,200
81,49,8145,2020-11-14 13:14:45,500
81,6,8146,2020-11-14 08:59:55,400
81,69,8147,2020-11-11 00:00:21,900
81,94,8148,2020-11-13 12:42:31,900
81,6,8149,2020-11-13 19:38:21,200
82,79,8200,2020-11-17 22:54:32,700
82,34,8201,2020-11-16 01:36:32,200
82,18,8202,2020-11-11 06:58:49,600
82,47,8203,2020-11-16 07:14:01,300
82,47,8204,2020-11-13 09:47:29,700
82,59,8205,2020-11-17 19:01:43,900
82,27,8206,2020-11-15 05:24:29,500
82,69,8207,2020-11-19 20:29:15,700
82,47,8208,2020-11-14 01:53:55,700
82,90,8209,2020-11-16 12:10:17,500
82,18,8210,2020-11-14 15:56:00,100
82,90,8211,2020-11-19 00:46:41,800
82,97,8212,2020-11-13 01:33:31,900
82,59,8213,2020-11-13 06:46:54,300
82,29,8214,2020-11-16 12:48:39,900
82,44,8215,2020-11-10 11:47:49,100
82,75,8216,2020-11-15 01:36:48,500
82,98,8217,2020-11-14 12:24:01,500
82,39,8218,2020-11-11 14:28:32,800
82,18,8219,2020-11-18 05:22:43,900
83,77,8300,2020-11-17 22:54:32,700
83,37,8301,2020-11-16 01:36:32,200
83,12,8302,2020-11-11 06:58:49,600
83,41,8303,2020-11-16 07:14:01,300
83,41,8304,2020-11-13 09:47:29,700
83,54,8305,2020-11-17 19:01:43,900
83,24,8306,2020-11-15 05:24:29,500
83,64,8307,2020-11-19 20:29:15,700
83,41,8308,2020-11-14 01:53:55,700
83,94,8309,2020-11-16 12:10:17,500
83,12,8310,2020-11-14 15:56:00,100
83,94,8311,2020-11-19 00:46:41,800
83,96,8312,2020-11-13 01:33:31,900
83,54,8313,2020-11-13 06:46:54,300
83,26,8314,2020-11-16 12:48:39,900
83,39,8315,2020-11-10 11:47:49,100
83,67,8316,2020-11-15 01:36:48,500
83,93,8317,2020-11-18 10:36:20,600
83,38,8318,2020-11-11 14:28:32,800
83,12,8319,2020-11-18 05:22:43,900
83,37,8320,2020-11-12 23:21:30,200
83,38,8321,2020-11-14 13:19:06,700
83,37,8322,2020-11-12 19:13:41,800
83,58,8323,2020-11-19 07:11:02,200
83,77,8324,2020-11-18 18:33:06,300
83,77,8325,2020-11-18 01:26:12,100
83,39,8326,2020-11-16 23:16:37,700
83,96,8327,2020-11-17 09:19:43,500
83,26,8328,2020-11-17 19:09:53,900
83,24,8329,2020-11-13 19:59:58,500
83,58,8330,2020-11-16 11:38:26,400
83,3,8331,2020-11-15 01:41:55,700
83,24,8332,2020-11-19 15:21:33,300
83,38,8333,2020-11-16 16:44:09,500
83,67,8334,2020-11-16 05:34:45,400
83,64,8335,2020-11-17 21:07:47,600
83,64,8336,2020-11-10 23:00:31,100
83,24,8337,2020-11-19 17:28:30,900
83,93,8338,2020-11-14 15:57:54,200
83,39,8339,2020-11-12 23:19:09,100
84,55,8400,2020-11-17 22:54:32,700
84,33,8401,2020-11-16 01:36:32,200
84,6,8402,2020-11-11 06:58:49,600
84,42,8403,2020-11-16 07:14:01,300
84,42,8404,2020-11-13 09:47:29,700
84,92,8405,2020-11-12 22:18:24,600
84,91,8406,2020-11-18 14:16:08,800
84,51,8407,2020-11-19 20:29:15,700
84,42,8408,2020-11-14 01:53:55,700
84,59,8409,2020-11-16 12:10:17,500
84,91,8410,2020-11-10 16:49:13,800
84,59,8411,2020-11-19 00:46:41,800
