part_id,prod_lot,place_id,ship_lot
M01,07488,F01,07488
M01,07489,F01,07489
M01,07490,F01,07490
M01,07491,F01,07491
M01,07492,F01,07492
M01,07493,F01,07493
M01,07494,F01,07494
M01,07495,F01,07495
M01,07496,F01,07496
M01,07497,F01,07497
M01,07498,F01,07498
M01,07499,F01,07499
M01,07500,F01,07500
M01,07501,F01,07501
M01,07502,F01,07502
M01,07503,F01,07503
M01,07504,F01,07504
M01,07505,F01,07505
M01,07506,F01,07506
M01,07507,F01,07507
M01,07508,F01,07508
M01,07509,F01,07509
M01,07510,F01,07510
M01,07511,F01,07511
M01,07512,F01,07512
M01,07513,F01,07513
M01,07514,F01,07514
M01,07515,F01,07515
M01,07516,F01,07516
M01,07517,F01,07517
M01,07518,F01,07518
M01,07519,F01,07519
M01,07520,F01,07520
M01,07521,F01,07521
M01,07522,F01,07522
M01,07523,F01,07523
M01,07524,F01,07524
M01,07525,F01,07525
M01,07526,F01,07526
M01,07527,F01,07527
M01,07528,F01,07528
M01,07529,F01,07529
M01,07530,F01,07530
M01,07531,F01,07531
M01,07532,F01,07532
M01,07533,F01,07533
M01,07534,F01,07534
M01,07535,F01,07535
M01,07536,F01,07536
M01,07537,F01,07537
M01,07538,F01,07538
M01,07539,F01,07539
M01,07540,F01,07540
M01,07541,F01,07541
M01,07542,F01,07542
M01,07543,F01,07543
M01,07544,F01,07544
M01,07545,F01,07545
M01,07546,F01,07546
M01,07547,F01,07547
M01,07548,F01,07548
M01,07549,F01,07549
M01,07550,F01,07550
M01,07551,F01,07551
M01,07552,F01,07552
M01,07553,F01,07553
M01,07554,F01,07554
M01,07555,F01,07555
M01,07556,F01,07556
M01,07557,F01,07557
M01,07558,F01,07558
M01,07559,F01,07559
M01,07560,F01,07560
M01,07561,F01,07561
M01,07562,F01,07562
M01,07563,F01,07563
M01,07564,F01,07564
M01,07565,F01,07565
M01,07566,F01,07566
M01,07567,F01,07567
M01,07568,F01,07568
M01,07569,F01,07569
M01,07570,F01,07570
M01,07571,F01,07571
M01,07572,F01,07572
M01,07573,F01,07573
M01,07574,F01,07574
M01,07575,F01,07575
M01,07576,F01,07576
M01,07577,F01,07577
M01,07578,F01,07578
M01,07579,F01,07579
M01,07580,F01,07580
M01,07581,F01,07581
M01,07582,F01,07582
M01,07583,F01,07583
M01,07584,F01,07584
M01,07585,F01,07585
M01,07586,F01,07586
M01,07587,F01,07587
M01,07588,F01,07588
M01,07589,F01,07589
M01,07590,F01,07590
M01,07591,F01,07591
M01,07592,F01,07592
M01,07593,F01,07593
M01,07594,F01,07594
M01,07595,F01,07595
M01,07596,F01,07596
M01,07597,F01,07597
M01,07598,F01,07598
M01,07599,F01,07599
M01,07600,F01,07600
M01,07601,F01,07601
M01,07602,F01,07602
M01,07603,F01,07603
M01,07604,F01,07604
M01,07605,F01,07605
M01,07606,F01,07606
M01,07607,F01,07607
M01,07608,F01,07608
M01,07609,F01,07609
M01,07610,F01,07610
M01,07611,F01,07611
M01,07612,F01,07612
M01,07613,F01,07613
M01,07614,F01,07614
M01,07615,F01,07615
M01,07616,F01,07616
M01,07617,F01,07617
M01,07618,F01,07618
M01,07619,F01,07619
M01,07620,F01,07620
M01,07621,F01,07621
M01,07622,F01,07622
M01,07623,F01,07623
M01,07624,F01,07624
M01,07625,F01,07625
M01,07626,F01,07626
M01,07627,F01,07627
M01,07628,F01,07628
M01,07629,F01,07629
M01,07630,F01,07630
M01,07631,F01,07631
M01,07632,F01,07632
M01,07633,F01,07633
M01,07634,F01,07634
M01,07635,F01,07635
M01,07636,F01,07636
M01,07637,F01,07637
M01,07638,F01,07638
M01,07639,F01,07639
M01,07640,F01,07640
M01,07641,F01,07641
M01,07642,F01,07642
M01,07643,F01,07643
M01,07644,F01,07644
M01,07645,F01,07645
M01,07646,F01,07646
M01,07647,F01,07647
M01,07648,F01,07648
M01,07649,F01,07649
M01,07650,F01,07650
M01,07651,F01,07651
M01,07652,F01,07652
M01,07653,F01,07653
M01,07654,F01,07654
M01,07655,F01,07655
M01,07656,F01,07656
M01,07657,F01,07657
M01,07658,F01,07658
M01,07659,F01,07659
M01,07660,F01,07660
M01,07661,F01,07661
M01,07662,F01,07662
M01,07663,F01,07663
M01,07664,F01,07664
M01,07665,F01,07665
M01,07666,F01,07666
M01,07667,F01,07667
M01,07668,F01,07668
M01,07669,F01,07669
M01,07670,F01,07670
M01,07671,F01,07671
M01,07672,F01,07672
M01,07673,F01,07673
M01,07674,F01,07674
M01,07675,F01,07675
M01,07676,F01,07676
M01,07677,F01,07677
M01,07678,F01,07678
M01,07679,F01,07679
M01,07680,F01,07680
M01,07681,F01,07681
M01,07682,F01,07682
M01,07683,F01,07683
M01,07684,F01,07684
M01,07685,F01,07685
M01,07686,F01,07686
M01,07687,F01,07687
M01,07688,F01,07688
M01,07689,F01,07689
M01,07690,F01,07690
M01,07691,F01,07691
M01,07692,F01,07692
M01,07693,F01,07693
M01,07694,F01,07694
M01,07695,F01,07695
M01,07696,F01,07696
M01,07697,F01,07697
M01,07698,F01,07698
M01,07699,F01,07699
M01,07700,F01,07700
M01,07701,F01,07701
M01,07702,F01,07702
M01,07703,F01,07703
M01,07704,F01,07704
M01,07705,F01,07705
M01,07706,F01,07706
M01,07707,F01,07707
M01,07708,F01,07708
M01,07709,F01,07709
M01,07710,F01,07710
M01,07711,F01,07711
M01,07712,F01,07712
M01,07713,F01,07713
M01,07714,F01,07714
M01,07715,F01,07715
M01,07716,F01,07716
M01,07717,F01,07717
M01,07718,F01,07718
M01,07719,F01,07719
M01,07720,F01,07720
M01,07721,F01,07721
M01,07722,F01,07722
M01,07723,F01,07723
M01,07724,F01,07724
M01,07725,F01,07725
M01,07726,F01,07726
M01,07727,F01,07727
M01,07728,F01,07728
M01,07729,F01,07729
M01,07730,F01,07730
M01,07731,F01,07731
M01,07732,F01,07732
M01,07733,F01,07733
M01,07734,F01,07734
M01,07735,F01,07735
M01,07736,F01,07736
M01,07737,F01,07737
M01,07738,F01,07738
M01,07739,F01,07739
M01,07740,F01,07740
M01,07741,F01,07741
M01,07742,F01,07742
M01,07743,F01,07743
M01,07744,F01,07744
M01,07745,F01,07745
M01,07746,F01,07746
M01,07747,F01,07747
M01,07748,F01,07748
M01,07749,F01,07749
M01,07750,F01,07750
M01,07751,F01,07751
M01,07752,F01,07752
M01,07753,F01,07753
M01,07754,F01,07754
M01,07755,F01,07755
M01,07756,F01,07756
M01,07757,F01,07757
M01,07758,F01,07758
M01,07759,F01,07759
M01,07760,F01,07760
M01,07761,F01,07761
M01,07762,F01,07762
M01,07763,F01,07763
M01,07764,F01,07764
M01,07765,F01,07765
M01,07766,F01,07766
M01,07767,F01,07767
M01,07768,F01,07768
M01,07769,F01,07769
M01,07770,F01,07770
M01,07771,F01,07771
M01,07772,F01,07772
M01,07773,F01,07773
M01,07774,F01,07774
M01,07775,F01,07775
M01,07776,F01,07776
M01,07777,F01,07777
M01,07778,F01,07778
M01,07779,F01,07779
M01,07780,F01,07780
M01,07781,F01,07781
M01,07782,F01,07782
M01,07783,F01,07783
M01,07784,F01,07784
M01,07785,F01,07785
M01,07786,F01,07786
M01,07787,F01,07787
M01,07788,F01,07788
M01,07789,F01,07789
M01,07790,F01,07790
M01,07791,F01,07791
M01,07792,F01,07792
M01,07793,F01,07793
M01,07794,F01,07794
M01,07795,F01,07795
M01,07796,F01,07796
M01,07797,F01,07797
M01,07798,F01,07798
M01,07799,F01,07799
M01,07800,F01,07800
M01,07801,F01,07801
M01,07802,F01,07802
M01,07803,F01,07803
M01,07804,F01,07804
M01,07805,F01,07805
M01,07806,F01,07806
M01,07807,F01,07807
M01,07808,F01,07808
M01,07809,F01,07809
M01,07810,F01,07810
M01,07811,F01,07811
M01,07812,F01,07812
M01,07813,F01,07813
M01,07814,F01,07814
M01,07815,F01,07815
M01,07816,F01,07816
M01,07817,F01,07817
M01,07818,F01,07818
M01,07819,F01,07819
M01,07820,F01,07820
M01,07821,F01,07821
M01,07822,F01,07822
M01,07823,F01,07823
M01,07824,F01,07824
M01,07825,F01,07825
M01,07826,F01,07826
M01,07827,F01,07827
M01,07828,F01,07828
M01,07829,F01,07829
M01,07830,F01,07830
M01,07831,F01,07831
M01,07832,F01,07832
M01,07833,F01,07833
M01,07834,F01,07834
M01,07835,F01,07835
M01,07836,F01,07836
M01,07837,F01,07837
M01,07838,F01,07838
M01,07839,F01,07839
M01,07840,F01,07840
M01,07841,F01,07841
M01,07842,F01,07842
M01,07843,F01,07843
M01,07844,F01,07844
M01,07845,F01,07845
M01,07846,F01,07846
M01,07847,F01,07847
M01,07848,F01,07848
M01,07849,F01,07849
M01,07850,F01,07850
M01,07851,F01,07851
M01,07852,F01,07852
M01,07853,F01,07853
M01,07854,F01,07854
M01,07855,F01,07855
M01,07856,F01,07856
M01,07857,F01,07857
M01,07858,F01,07858
M01,07859,F01,07859
M01,07860,F01,07860
M01,07861,F01,07861
M01,07862,F01,07862
M01,07863,F01,07863
M01,07864,F01,07864
M01,07865,F01,07865
M01,07866,F01,07866
M01,07867,F01,07867
M01,07868,F01,07868
M01,07869,F01,07869
M01,07870,F01,07870
M01,07871,F01,07871
M01,07872,F01,07872
M01,07873,F01,07873
M01,07874,F01,07874
M01,07875,F01,07875
M01,07876,F01,07876
M01,07877,F01,07877
M01,07878,F01,07878
M01,07879,F01,07879
M01,07880,F01,07880
M01,07881,F01,07881
M01,07882,F01,07882
M01,07883,F01,07883
M01,07884,F01,07884
M01,07885,F01,07885
M01,07886,F01,07886
M01,07887,F01,07887
M01,07888,F01,07888
M01,07889,F01,07889
M01,07890,F01,07890
M01,07891,F01,07891
M01,07892,F01,07892
M01,07893,F01,07893
M01,07894,F01,07894
M01,07895,F01,07895
M01,07896,F01,07896
M01,07897,F01,07897
M01,07898,F01,07898
M01,07899,F01,07899
M01,07900,F01,07900
M01,07901,F01,07901
M01,07902,F01,07902
M01,07903,F01,07903
M01,07904,F01,07904
M01,07905,F01,07905
M01,07906,F01,07906
M01,07907,F01,07907
M01,07908,F01,07908
M01,07909,F01,07909
M01,07910,F01,07910
M01,07911,F01,07911
M01,07912,F01,07912
M01,07913,F01,07913
M01,07914,F01,07914
M01,07915,F01,07915
M01,07916,F01,07916
M01,07917,F01,07917
M01,07918,F01,07918
M01,07919,F01,07919
M01,07920,F01,07920
M01,07921,F01,07921
M01,07922,F01,07922
M01,07923,F01,07923
M01,07924,F01,07924
M01,07925,F01,07925
M01,07926,F01,07926
M01,07927,F01,07927
M01,07928,F01,07928
M01,07929,F01,07929
M01,07930,F01,07930
M01,07931,F01,07931
M01,07932,F01,07932
M01,07933,F01,07933
M01,07934,F01,07934
M01,07935,F01,07935
M01,07936,F01,07936
M01,07937,F01,07937
M01,07938,F01,07938
M01,07939,F01,07939
M01,07940,F01,07940
M01,07941,F01,07941
M01,07942,F01,07942
M01,07943,F01,07943
M01,07944,F01,07944
M01,07945,F01,07945
M01,07946,F01,07946
M01,07947,F01,07947
M01,07948,F01,07948
M01,07949,F01,07949
M01,07950,F01,07950
M01,07951,F01,07951
M01,07952,F01,07952
M01,07953,F01,07953
M01,07954,F01,07954
M01,07955,F01,07955
M01,07956,F01,07956
M01,07957,F01,07957
M01,07958,F01,07958
M01,07959,F01,07959
M01,07960,F01,07960
M01,07961,F01,07961
M01,07962,F01,07962
M01,07963,F01,07963
M01,07964,F01,07964
M01,07965,F01,07965
M01,07966,F01,07966
M01,07967,F01,07967
M01,07968,F01,07968
M01,07969,F01,07969
M01,07970,F01,07970
M01,07971,F01,07971
M01,07972,F01,07972
M01,07973,F01,07973
M01,07974,F01,07974
M01,07975,F01,07975
M01,07976,F01,07976
M01,07977,F01,07977
M01,07978,F01,07978
M01,07979,F01,07979
M01,07980,F01,07980
M01,07981,F01,07981
M01,07982,F01,07982
M01,07983,F01,07983
M01,07984,F01,07984
M01,07985,F01,07985
M01,07986,F01,07986
M01,07987,F01,07987
M01,07988,F01,07988
M01,07989,F01,07989
M01,07990,F01,07990
M01,07991,F01,07991
M01,07992,F01,07992
M01,07993,F01,07993
M01,07994,F01,07994
M01,07995,F01,07995
M01,07996,F01,07996
M01,07997,F01,07997
M01,07998,F01,07998
M01,07999,F01,07999
M01,08000,F01,08000
M01,08001,F01,08001
M01,08002,F01,08002
M01,08003,F01,08003
M01,08004,F01,08004
M01,08005,F01,08005
M01,08006,F01,08006
M01,08007,F01,08007
M01,08008,F01,08008
M01,08009,F01,08009
M01,08010,F01,08010
M01,08011,F01,08011
M01,08012,F01,08012
M01,08013,F01,08013
M01,08014,F01,08014
M01,08015,F01,08015
M01,08016,F01,08016
M01,08017,F01,08017
M01,08018,F01,08018
M01,08019,F01,08019
M01,08020,F01,08020
M01,08021,F01,08021
M01,08022,F01,08022
M01,08023,F01,08023
M01,08024,F01,08024
M01,08025,F01,08025
M01,08026,F01,08026
M01,08027,F01,08027
M01,08028,F01,08028
M01,08029,F01,08029
M01,08030,F01,08030
M01,08031,F01,08031
M01,08032,F01,08032
M01,08033,F01,08033
M01,08034,F01,08034
M01,08035,F01,08035
M01,08036,F01,08036
M01,08037,F01,08037
M01,08038,F01,08038
M01,08039,F01,08039
M01,08040,F01,08040
M01,08041,F01,08041
M01,08042,F01,08042
M01,08043,F01,08043
M01,08044,F01,08044
M01,08045,F01,08045
M01,08046,F01,08046
M01,08047,F01,08047
M01,08048,F01,08048
M01,08049,F01,08049
M01,08050,F01,08050
M01,08051,F01,08051
M01,08052,F01,08052
M01,08053,F01,08053
M01,08054,F01,08054
M01,08055,F01,08055
M01,08056,F01,08056
M01,08057,F01,08057
M01,08058,F01,08058
M01,08059,F01,08059
M01,08060,F01,08060
M01,08061,F01,08061
M01,08062,F01,08062
M01,08063,F01,08063
M01,08064,F01,08064
M01,08065,F01,08065
M01,08066,F01,08066
M01,08067,F01,08067
M01,08068,F01,08068
M01,08069,F01,08069
M01,08070,F01,08070
M01,08071,F01,08071
M01,08072,F01,08072
M01,08073,F01,08073
M01,08074,F01,08074
M01,08075,F01,08075
M01,08076,F01,08076
M01,08077,F01,08077
M01,08078,F01,08078
M01,08079,F01,08079
M01,08080,F01,08080
M01,08081,F01,08081
M01,08082,F01,08082
M01,08083,F01,08083
M01,08084,F01,08084
M01,08085,F01,08085
M01,08086,F01,08086
M01,08087,F01,08087
M01,08088,F01,08088
M01,08089,F01,08089
M01,08090,F01,08090
M01,08091,F01,08091
M01,08092,F01,08092
M01,08093,F01,08093
M01,08094,F01,08094
M01,08095,F01,08095
M01,08096,F01,08096
M01,08097,F01,08097
M01,08098,F01,08098
M01,08099,F01,08099
M01,08100,F01,08100
M01,08101,F01,08101
M01,08102,F01,08102
M01,08103,F01,08103
M01,08104,F01,08104
M01,08105,F01,08105
M01,08106,F01,08106
M01,08107,F01,08107
M01,08108,F01,08108
M01,08109,F01,08109
M01,08110,F01,08110
M01,08111,F01,08111
M01,08112,F01,08112
M01,08113,F01,08113
M01,08114,F01,08114
M01,08115,F01,08115
M01,08116,F01,08116
M01,08117,F01,08117
M01,08118,F01,08118
M01,08119,F01,08119
M01,08120,F01,08120
M01,08121,F01,08121
M01,08122,F01,08122
M01,08123,F01,08123
M01,08124,F01,08124
M01,08125,F01,08125
M01,08126,F01,08126
M01,08127,F01,08127
M01,08128,F01,08128
M01,08129,F01,08129
M01,08130,F01,08130
M01,08131,F01,08131
M01,08132,F01,08132
M01,08133,F01,08133
M01,08134,F01,08134
M01,08135,F01,08135
M01,08136,F01,08136
M01,08137,F01,08137
M01,08138,F01,08138
M01,08139,F01,08139
M01,08140,F01,08140
M01,08141,F01,08141
M01,08142,F01,08142
M01,08143,F01,08143
M01,08144,F01,08144
M01,08145,F01,08145
M01,08146,F01,08146
M01,08147,F01,08147
M01,08148,F01,08148
M01,08149,F01,08149
M01,08150,F01,08150
M01,08151,F01,08151
M01,08152,F01,08152
M01,08153,F01,08153
M01,08154,F01,08154
M01,08155,F01,08155
M01,08156,F01,08156
M01,08157,F01,08157
M01,08158,F01,08158
M01,08159,F01,08159
M01,08160,F01,08160
M01,08161,F01,08161
M01,08162,F01,08162
M01,08163,F01,08163
M01,08164,F01,08164
M01,08165,F01,08165
M01,08166,F01,08166
M01,08167,F01,08167
M01,08168,F01,08168
M01,08169,F01,08169
M01,08170,F01,08170
M01,08171,F01,08171
M01,08172,F01,08172
M01,08173,F01,08173
M01,08174,F01,08174
M01,08175,F01,08175
M01,08176,F01,08176
M01,08177,F01,08177
M01,08178,F01,08178
M01,08179,F01,08179
M01,08180,F01,08180
M01,08181,F01,08181
M01,08182,F01,08182
M01,08183,F01,08183
M01,08184,F01,08184
M01,08185,F01,08185
M01,08186,F01,08186
M01,08187,F01,08187
M01,08188,F01,08188
M01,08189,F01,08189
M01,08190,F01,08190
M01,08191,F01,08191
M01,08192,F01,08192
M01,08193,F01,08193
M01,08194,F01,08194
M01,08195,F01,08195
M01,08196,F01,08196
M01,08197,F01,08197
M01,08198,F01,08198
M01,08199,F01,08199
M01,08200,F01,08200
M01,08201,F01,08201
M01,08202,F01,08202
M01,08203,F01,08203
M01,08204,F01,08204
M01,08205,F01,08205
M01,08206,F01,08206
M01,08207,F01,08207
M01,08208,F01,08208
M01,08209,F01,08209
M01,08210,F01,08210
M01,08211,F01,08211
M01,08212,F01,08212
M01,08213,F01,08213
M01,08214,F01,08214
M01,08215,F01,08215
M01,08216,F01,08216
M01,08217,F01,08217
M01,08218,F01,08218
M01,08219,F01,08219
M01,08220,F01,08220
M01,08221,F01,08221
M01,08222,F01,08222
M01,08223,F01,08223
M01,08224,F01,08224
M01,08225,F01,08225
M01,08226,F01,08226
M01,08227,F01,08227
M01,08228,F01,08228
M01,08229,F01,08229
M01,08230,F01,08230
M01,08231,F01,08231
M01,08232,F01,08232
M01,08233,F01,08233
M01,08234,F01,08234
M01,08235,F01,08235
M01,08236,F01,08236
M01,08237,F01,08237
M01,08238,F01,08238
M01,08239,F01,08239
M01,08240,F01,08240
M01,08241,F01,08241
M01,08242,F01,08242
M01,08243,F01,08243
M01,08244,F01,08244
M01,08245,F01,08245
M01,08246,F01,08246
M01,08247,F01,08247
M01,08248,F01,08248
M01,08249,F01,08249
M01,08250,F01,08250
M01,08251,F01,08251
M01,08252,F01,08252
M01,08253,F01,08253
M01,08254,F01,08254
M01,08255,F01,08255
M01,08256,F01,08256
M01,08257,F01,08257
M01,08258,F01,08258
M01,08259,F01,08259
M01,08260,F01,08260
M01,08261,F01,08261
M01,08262,F01,08262
M01,08263,F01,08263
M01,08264,F01,08264
M01,08265,F01,08265
M01,08266,F01,08266
M01,08267,F01,08267
M01,08268,F01,08268
M01,08269,F01,08269
M01,08270,F01,08270
M01,08271,F01,08271
M01,08272,F01,08272
M01,08273,F01,08273
M01,08274,F01,08274
M01,08275,F01,08275
M01,08276,F01,08276
M01,08277,F01,08277
M01,08278,F01,08278
M01,08279,F01,08279
M01,08280,F01,08280
M01,08281,F01,08281
M01,08282,F01,08282
M01,08283,F01,08283
M01,08284,F01,08284
M01,08285,F01,08285
M01,08286,F01,08286
M01,08287,F01,08287
M01,08288,F01,08288
M01,08289,F01,08289
M01,08290,F01,08290
M01,08291,F01,08291
M01,08292,F01,08292
M01,08293,F01,08293
M01,08294,F01,08294
M01,08295,F01,08295
M01,08296,F01,08296
M01,08297,F01,08297
M01,08298,F01,08298
M01,08299,F01,08299
M01,08300,F01,08300
M01,08301,F01,08301
M01,08302,F01,08302
M01,08303,F01,08303
M01,08304,F01,08304
M01,08305,F01,08305
M01,08306,F01,08306
M01,08307,F01,08307
M01,08308,F01,08308
M01,08309,F01,08309
M01,08310,F01,08310
M01,08311,F01,08311
M01,08312,F01,08312
M01,08313,F01,08313
M01,08314,F01,08314
M01,08315,F01,08315
M01,08316,F01,08316
M01,08317,F01,08317
M01,08318,F01,08318
M01,08319,F01,08319
M01,08320,F01,08320
M01,08321,F01,08321
M01,08322,F01,08322
M01,08323,F01,08323
M01,08324,F01,08324
M01,08325,F01,08325
M01,08326,F01,08326
M01,08327,F01,08327
M01,08328,F01,08328
M01,08329,F01,08329
M01,08330,F01,08330
M01,08331,F01,08331
M01,08332,F01,08332
M01,08333,F01,08333
M01,08334,F01,08334
M01,08335,F01,08335
M01,08336,F01,08336
M01,08337,F01,08337
M01,08338,F01,08338
M01,08339,F01,08339
M01,08340,F01,08340
M01,08341,F01,08341
M01,08342,F01,08342
M01,08343,F01,08343
M01,08344,F01,08344
M01,08345,F01,08345
M01,08346,F01,08346
M01,08347,F01,08347
M01,08348,F01,08348
M01,08349,F01,08349
M01,08350,F01,08350
M01,08351,F01,08351
M01,08352,F01,08352
M01,08353,F01,08353
M01,08354,F01,08354
M01,08355,F01,08355
M01,08356,F01,08356
M01,08357,F01,08357
M01,08358,F01,08358
M01,08359,F01,08359
M01,08360,F01,08360
M01,08361,F01,08361
M01,08362,F01,08362
M01,08363,F01,08363
M01,08364,F01,08364
M01,08365,F01,08365
M01,08366,F01,08366
M01,08367,F01,08367
M01,08368,F01,08368
M01,08369,F01,08369
M01,08370,F01,08370
M01,08371,F01,08371
M01,08372,F01,08372
M01,08373,F01,08373
M01,08374,F01,08374
M01,08375,F01,08375
M01,08376,F01,08376
M01,08377,F01,08377
M01,08378,F01,08378
M01,08379,F01,08379
M01,08380,F01,08380
M01,08381,F01,08381
M01,08382,F01,08382
M01,08383,F01,08383
M01,08384,F01,08384
M01,08385,F01,08385
M01,08386,F01,08386
M01,08387,F01,08387
M01,08388,F01,08388
M01,08389,F01,08389
M01,08390,F01,08390
M01,08391,F01,08391
M01,08392,F01,08392
M01,08393,F01,08393
M01,08394,F01,08394
M01,08395,F01,08395
M01,08396,F01,08396
M01,08397,F01,08397
M01,08398,F01,08398
M01,08399,F01,08399
M01,08400,F01,08400
M01,08401,F01,08401
M01,08402,F01,08402
M01,08403,F01,08403
M01,08404,F01,08404
M01,08405,F01,08405
M01,08406,F01,08406
M01,08407,F01,08407
M01,08408,F01,08408
M01,08409,F01,08409
M01,08410,F01,08410
M01,08411,F01,08411
M01,08412,F01,08412
M01,08413,F01,08413
M01,08414,F01,08414
M01,08415,F01,08415
M01,08416,F01,08416
M01,08417,F01,08417
M01,08418,F01,08418
M01,08419,F01,08419
M01,08420,F01,08420
M01,08421,F01,08421
M01,08422,F01,08422
M01,08423,F01,08423
M01,08424,F01,08424
M01,08425,F01,08425
M01,08426,F01,08426
M01,08427,F01,08427
M01,08428,F01,08428
M01,08429,F01,08429
M01,08430,F01,08430
M01,08431,F01,08431
M01,08432,F01,08432
M01,08433,F01,08433
M01,08434,F01,08434
M01,08435,F01,08435
M01,08436,F01,08436
M01,08437,F01,08437
M01,08438,F01,08438
M01,08439,F01,08439
M01,08440,F01,08440
M01,08441,F01,08441
M01,08442,F01,08442
M01,08443,F01,08443
M01,08444,F01,08444
M01,08445,F01,08445
M01,08446,F01,08446
M01,08447,F01,08447
M01,08448,F01,08448
M01,08449,F01,08449
M01,08450,F01,08450
M01,08451,F01,08451
M01,08452,F01,08452
M01,08453,F01,08453
M01,08454,F01,08454
M01,08455,F01,08455
M01,08456,F01,08456
M01,08457,F01,08457
M01,08458,F01,08458
M01,08459,F01,08459
M01,08460,F01,08460
M01,08461,F01,08461
M01,08462,F01,08462
M01,08463,F01,08463
M01,08464,F01,08464
M01,08465,F01,08465
M01,08466,F01,08466
M01,08467,F01,08467
M01,08468,F01,08468
M01,08469,F01,08469
M01,08470,F01,08470
M01,08471,F01,08471
M01,08472,F01,08472
M01,08473,F01,08473
M01,08474,F01,08474
M01,08475,F01,08475
M01,08476,F01,08476
M01,08477,F01,08477
M01,08478,F01,08478
M01,08479,F01,08479
M01,08480,F01,08480
M01,08481,F01,08481
M01,08482,F01,08482
M01,08483,F01,08483
M01,08484,F01,08484
M01,08485,F01,08485
M01,08486,F01,08486
M01,08487,F01,08487
M01,08488,F01,08488
M01,08489,F01,08489
M01,08490,F01,08490
M01,08491,F01,08491
M01,08492,F01,08492
M01,08493,F01,08493
M01,08494,F01,08494
M01,08495,F01,08495
M01,08496,F01,08496
M01,08497,F01,08497
M01,08498,F01,08498
M01,08499,F01,08499
M01,08500,F01,08500
M01,08501,F01,08501
M01,08502,F01,08502
M01,08503,F01,08503
M01,08504,F01,08504
M01,08505,F01,08505
M01,08506,F01,08506
M01,08507,F01,08507
M01,08508,F01,08508
M01,08509,F01,08509
M01,08510,F01,08510
M01,08511,F01,08511
M01,08512,F01,08512
M01,08513,F01,08513
M01,08514,F01,08514
M01,08515,F01,08515
M01,08516,F01,08516
M01,08517,F01,08517
M01,08518,F01,08518
M01,08519,F01,08519
M01,08520,F01,08520
M01,08521,F01,08521
M01,08522,F01,08522
M01,08523,F01,08523
M01,08524,F01,08524
M01,08525,F01,08525
M01,08526,F01,08526
M01,08527,F01,08527
M01,08528,F01,08528
M01,08529,F01,08529
M01,08530,F01,08530
M01,08531,F01,08531
M01,08532,F01,08532
M01,08533,F01,08533
M01,08534,F01,08534
M01,08535,F01,08535
M01,08536,F01,08536
M01,08537,F01,08537
M01,08538,F01,08538
M01,08539,F01,08539
M01,08540,F01,08540
M01,08541,F01,08541
M01,08542,F01,08542
M01,08543,F01,08543
M01,08544,F01,08544
M01,08545,F01,08545
M01,08546,F01,08546
M01,08547,F01,08547
M01,08548,F01,08548
M01,08549,F01,08549
M01,08550,F01,08550
M01,08551,F01,08551
M01,08552,F01,08552
M01,08553,F01,08553
M01,08554,F01,08554
M01,08555,F01,08555
M01,08556,F01,08556
M01,08557,F01,08557
M01,08558,F01,08558
M01,08559,F01,08559
M01,08560,F01,08560
M01,08561,F01,08561
M01,08562,F01,08562
M01,08563,F01,08563
M01,08564,F01,08564
M01,08565,F01,08565
M01,08566,F01,08566
M01,08567,F01,08567
M01,08568,F01,08568
M01,08569,F01,08569
M01,08570,F01,08570
M01,08571,F01,08571
M01,08572,F01,08572
M01,08573,F01,08573
M01,08574,F01,08574
M01,08575,F01,08575
M01,08576,F01,08576
M01,08577,F01,08577
M01,08578,F01,08578
M01,08579,F01,08579
M01,08580,F01,08580
M01,08581,F01,08581
M01,08582,F01,08582
M01,08583,F01,08583
M01,08584,F01,08584
M01,08585,F01,08585
M01,08586,F01,08586
M01,08587,F01,08587
M01,08588,F01,08588
M01,08589,F01,08589
M01,08590,F01,08590
M01,08591,F01,08591
M01,08592,F01,08592
M01,08593,F01,08593
M01,08594,F01,08594
M01,08595,F01,08595
M01,08596,F01,08596
M01,08597,F01,08597
M01,08598,F01,08598
M01,08599,F01,08599
M01,08600,F01,08600
M01,08601,F01,08601
M01,08602,F01,08602
M01,08603,F01,08603
M01,08604,F01,08604
M01,08605,F01,08605
M01,08606,F01,08606
M01,08607,F01,08607
M01,08608,F01,08608
M01,08609,F01,08609
M01,08610,F01,08610
M01,08611,F01,08611
M01,08612,F01,08612
M01,08613,F01,08613
M01,08614,F01,08614
M01,08615,F01,08615
M01,08616,F01,08616
M01,08617,F01,08617
M01,08618,F01,08618
M01,08619,F01,08619
M01,08620,F01,08620
M01,08621,F01,08621
M01,08622,F01,08622
M01,08623,F01,08623
M01,08624,F01,08624
M01,08625,F01,08625
M01,08626,F01,08626
M01,08627,F01,08627
M01,08628,F01,08628
M01,08629,F01,08629
M01,08630,F01,08630
M01,08631,F01,08631
M01,08632,F01,08632
M01,08633,F01,08633
M01,08634,F01,08634
M01,08635,F01,08635
M01,08636,F01,08636
M01,08637,F01,08637
M01,08638,F01,08638
M01,08639,F01,08639
M01,08640,F01,08640
M01,08641,F01,08641
M01,08642,F01,08642
M01,08643,F01,08643
M01,08644,F01,08644
M01,08645,F01,08645
M01,08646,F01,08646
M01,08647,F01,08647
M01,08648,F01,08648
M01,08649,F01,08649
M01,08650,F01,08650
M01,08651,F01,08651
M01,08652,F01,08652
